,collection,shelfmark,testimony_title
1231,Fortunoff,HVT-40,Martha K. Holocaust testimony (HVT-40)
1232,Fortunoff,HVT-41,Harry M. Holocaust testimony (HVT-41)
1233,Fortunoff,HVT-42,Selma E. Holocaust testimony (HVT-42)
1234,Fortunoff,HVT-44,Oscar R. Holocaust testimony (HVT-44)
1235,Fortunoff,HVT-45,Leon S. Holocaust testimony (HVT-45)
1236,Fortunoff,HVT-47,Edith H. Holocaust testimony (HVT-47)
1237,Fortunoff,HVT-48,Paul D. Holocaust testimony (HVT-48)
1238,Fortunoff,HVT-49,Count Stanley M. Holocaust testimony (HVT-49)
1239,Fortunoff,HVT-50,Renée H. Holocaust testimony (HVT-50)
1240,Fortunoff,HVT-51,Peter G. Holocaust testimony (HVT-51)
1241,Fortunoff,HVT-52,Emma S. Holocaust testimony (HVT-52)
1242,Fortunoff,HVT-53,Otto K. Holocaust testimony (HVT-53)
1243,Fortunoff,HVT-54,Gustav R. Holocaust testimony (HVT-54)
1244,Fortunoff,HVT-56,Mendel S. Holocaust testimony (HVT-56)
1245,Fortunoff,HVT-59,Dori K. Holocaust testimony (HVT-59)
1246,Fortunoff,HVT-63,Julia A. Holocaust testimony (HVT-63)
1247,Fortunoff,HVT-66,Shari B. Holocaust testimony (HVT-66)
1248,Fortunoff,HVT-67,Zvi K. Holocaust testimony (HVT-67)
1249,Fortunoff,HVT-70,Joseph M. Holocaust testimony (HVT-70)
1250,Fortunoff,HVT-72,Beatrice S. Holocaust testimony (HVT-72)
1251,Fortunoff,HVT-73,Esther K. Holocaust testimony (HVT-73)
1252,Fortunoff,HVT-74,Donia W. Holocaust testimony (HVT-74)
1253,Fortunoff,HVT-75,Erich K. Holocaust testimony (HVT-75)
1254,Fortunoff,HVT-78,Maximillian K. Holocaust testimony (HVT-78)
1255,Fortunoff,HVT-79,Lotte S. Holocaust testimony (HVT-79)
1256,Fortunoff,HVT-80,Henri B. Holocaust testimony (HVT-80)
1257,Fortunoff,HVT-82,Joan B. Holocaust testimony (HVT-82)
1258,Fortunoff,HVT-83,Marta R. Holocaust testimony (HVT-83)
1259,Fortunoff,HVT-84,David C. Holocaust testimony (HVT-84)
1260,Fortunoff,HVT-85,Kochevit P. Holocaust testimony (HVT-85)
1261,Fortunoff,HVT-89,Bronia and Nathan L. Holocaust testimony (HVT-89)
1262,Fortunoff,HVT-93,Jacob and Mira B. Holocaust testimony (HVT-93)
1263,Fortunoff,HVT-95,Elizabeth D. Holocaust testimony (HVT-95)
1264,Fortunoff,HVT-96,Erich G. Holocaust testimony (HVT-96)
1265,Fortunoff,HVT-97,Walter K. Holocaust testimony (HVT-97)
1266,Fortunoff,HVT-100,Zezette L. Holocaust testimony (HVT-100)
1267,Fortunoff,HVT-101,Ena L. Holocaust testimony (HVT-101)
1268,Fortunoff,HVT-102,Eva and Carl S. Holocaust testimony (HVT-102)
1269,Fortunoff,HVT-105,Robert S. Holocaust testimony (HVT-105)
1270,Fortunoff,HVT-106,Rabbi Meyer S. Holocaust testimony (HVT-106)
1271,Fortunoff,HVT-107,Edith P. Holocaust testimony (HVT-107)
1272,Fortunoff,HVT-108,Anna G. Holocaust testimony (HVT-108)
1273,Fortunoff,HVT-109,Annie C. Holocaust testimony with Jackie B. (HVT-109)
1274,Fortunoff,HVT-110,Ralph F. Holocaust testimony (HVT-110)
1275,Fortunoff,HVT-111,Mila P. Holocaust testimony (HVT-111)
1276,Fortunoff,HVT-112,Joseph Z. Holocaust testimony (HVT-112)
1277,Fortunoff,HVT-117,Felicia B. Holocaust testimony (HVT-117)
1278,Fortunoff,HVT-118,Lee R. Holocaust testimony (HVT-118)
1279,Fortunoff,HVT-119,Gina E. Holocaust testimony (HVT-119)
1280,Fortunoff,HVT-122,Elizabeth G. Holocaust testimony (HVT-122)
1281,Fortunoff,HVT-124,Kathe P. Holocaust testimony (HVT-124)
1282,Fortunoff,HVT-125,Paula J. Holocaust testimony (HVT-125)
1283,Fortunoff,HVT-128,Herman P. Holocaust testimony (HVT-128)
1284,Fortunoff,HVT-129,Max G. Holocaust testimony (HVT-129)
1285,Fortunoff,HVT-130,Gitta L. Holocaust testimony (HVT-130)
1286,Fortunoff,HVT-132,Livia D. Holocaust testimony (HVT-132)
1287,Fortunoff,HVT-133,Ernestine T. Holocaust testimony (HVT-133)
1288,Fortunoff,HVT-135,Kurt I. Holocaust testimony (HVT-135)
1289,Fortunoff,HVT-137,Murray C. Holocaust testimony (HVT-137)
1290,Fortunoff,HVT-138,Abe and David F. Holocaust testimony (HVT-138)
1291,Fortunoff,HVT-139,Rachel G. Holocaust testimony (HVT-139)
1292,Fortunoff,HVT-146,Walter S. Holocaust testimony (HVT-146)
1293,Fortunoff,HVT-148,Erena A. Holocaust testimony (HVT-148)
1294,Fortunoff,HVT-151,Stefan R. Holocaust testimony (HVT-151)
1295,Fortunoff,HVT-154,"Albert, Gina, and Kurt K. Holocaust testimony (HVT-154)"
1296,Fortunoff,HVT-160,Martin F. Holocaust testimony (HVT-160)
1297,Fortunoff,HVT-161,Rev. Michael V. Holocaust testimony (HVT-161)
1298,Fortunoff,HVT-162,Leo G. Holocaust testimony (HVT-162)
1299,Fortunoff,HVT-164,Siegried K. Holocaust testimony (HVT-164)
1300,Fortunoff,HVT-165,Juliana R. Holocaust testimony (HVT-165)
1301,Fortunoff,HVT-167,Frank L. Holocaust testimony (HVT-167)
1302,Fortunoff,HVT-168,Ruth W. and Maryann L. Holocaust testimony (HVT-168)
1303,Fortunoff,HVT-170,Hans F. Holocaust testimony (HVT-170)
1304,Fortunoff,HVT-171,Johanna C. Holocaust testimony (HVT-171)
1305,Fortunoff,HVT-172,Esther R. Holocaust testimony (HVT-172)
1306,Fortunoff,HVT-173,Karl S. Holocaust testimony (HVT-173)
1307,Fortunoff,HVT-174,Philip H. Holocaust testimony (HVT-174)
1308,Fortunoff,HVT-177,Hanna D. Holocaust testimony (HVT-177)
1309,Fortunoff,HVT-180,Abraham B. Holocaust testimony (HVT-180)
1310,Fortunoff,HVT-184,Helen M. Holocaust testimony (HVT-184)
1311,USC Shoah Foundation,10,Oral history interview with Siegfried Halbreich
1312,USC Shoah Foundation,93,Oral history interview with James Hayes
1313,USC Shoah Foundation,95,Oral history interview with Robert Clary
1314,USC Shoah Foundation,142,Oral history interview with Dario Gabbai
1315,USC Shoah Foundation,159,Oral history interview with Fela Gipsman
1316,USC Shoah Foundation,162,Oral history interview with Brigitte Medvin
1317,USC Shoah Foundation,188,Oral history interview with Emilie Stern
1318,USC Shoah Foundation,232,Oral history interview with Sigi Hart
1319,USC Shoah Foundation,304,Oral history interview with Edith Singer
1320,USC Shoah Foundation,321,Oral history interview with Eva Abraham-Podietz
1321,USC Shoah Foundation,352,Oral history interview with Barbara Drotow
1322,USC Shoah Foundation,365,Oral history interview with Roman Ziegler
1323,USC Shoah Foundation,444,Oral history interview with John Damski
1324,USC Shoah Foundation,449,Oral history interview with Fred Buch
1325,USC Shoah Foundation,521,Oral history interview with George Meles
1326,USC Shoah Foundation,543,Oral history interview with Elizabeth Feldman de Jong
1327,USC Shoah Foundation,676,Oral history interview with Gloria Ungar
1328,USC Shoah Foundation,740,Oral history interview with Louis Posner
1329,USC Shoah Foundation,748,Oral history interview with Sarah Salamon
1330,USC Shoah Foundation,752,Oral history interview with Helena Snidman
1331,USC Shoah Foundation,753,Oral history interview with Esther Bem
1332,USC Shoah Foundation,769,Oral history interview with Peretz Rotenberg
1333,USC Shoah Foundation,812,Oral history interview with Marion Blumenthal Lazan
1334,USC Shoah Foundation,833,Oral history interview with Herbert Zipper
1335,USC Shoah Foundation,868,Oral history interview with Louis Goldman
1336,USC Shoah Foundation,893,Oral history interview with Victor Ungar
1337,USC Shoah Foundation,895,Oral history interview with Jack Pinto
1338,USC Shoah Foundation,935,Oral history interview with Silvia Grohs-Martin
1339,USC Shoah Foundation,964,Oral history interview with Michael Kaplan
1340,USC Shoah Foundation,1085,Oral history interview with Jan Karski
1341,USC Shoah Foundation,1132,Oral history interview with Marianne Cooper
1342,USC Shoah Foundation,1172,Oral history interview with Engelina Billauer
1343,USC Shoah Foundation,1173,Oral history interview with Richard Billauer
1344,USC Shoah Foundation,1183,Oral history interview with Leny Bromet
1345,USC Shoah Foundation,1282,Oral history interview with William Basch
1346,USC Shoah Foundation,1316,Oral history interview with Sam Simchovitch
1347,USC Shoah Foundation,1363,Oral history interview with Lilly Wolf
1348,USC Shoah Foundation,1387,Oral history interview with Martin Perlmutter
1349,USC Shoah Foundation,1413,Oral history interview with Max Stodel
1350,USC Shoah Foundation,1419,Oral history interview with Stanley Goodrich
1351,USC Shoah Foundation,1473,Oral history interview with Ruth Keller
1352,USC Shoah Foundation,1479,Oral history interview with Helen Beck
1353,USC Shoah Foundation,1502,Oral history interview with Israel Cappell
1354,USC Shoah Foundation,1511,Oral history interview with Sara Hertzberg
1355,USC Shoah Foundation,1550,Oral history interview with Henry Wellisch
1356,USC Shoah Foundation,1603,Oral history interview with Pèter Fischl
1357,USC Shoah Foundation,1677,Oral history interview with Kitty Fischer
1358,USC Shoah Foundation,1704,Oral history interview with Charlotte Melkman
1359,USC Shoah Foundation,1733,Oral history interview with Ernest Katz
1360,USC Shoah Foundation,1736,Oral history interview with Gershon Wilkenfeld
1361,USC Shoah Foundation,1765,Oral history interview with Esther Hautzig
1362,USC Shoah Foundation,1799,Oral history interview with Jerry Gerard
1363,USC Shoah Foundation,1826,Oral history interview with Gregory Leyfell
1364,USC Shoah Foundation,1885,Oral history interview with Flora Carasso Mihael
1365,USC Shoah Foundation,1901,Oral history interview with Samuel Lissing
1366,USC Shoah Foundation,1938,Oral history interview with Adela Manheimer
1367,USC Shoah Foundation,1965,Oral history interview with Sabina Wagschal
1368,USC Shoah Foundation,2002,Oral history interview with Jack Pomerantz
1369,USC Shoah Foundation,2067,Oral history interview with Dolf Ringel
1370,USC Shoah Foundation,2097,Oral history interview with Elly Gross
1371,USC Shoah Foundation,2353,Oral history interview with Margaret Lambert
1372,USC Shoah Foundation,2391,Oral history interview with Eva Shane
1373,USC Shoah Foundation,2435,Oral history interview with Eva Bergmann
1374,USC Shoah Foundation,2460,Oral history interview with Mike Popik
1375,USC Shoah Foundation,2522,Oral history interview with Paul Strassmann
1376,USC Shoah Foundation,2684,Oral history interview with Jules Forgacs
1377,USC Shoah Foundation,2690,Oral history interview with Sophie Waters
1378,USC Shoah Foundation,2713,Oral history interview with Maurice Kochan
1379,USC Shoah Foundation,2723,Oral history interview with Eva Grinston
1380,USC Shoah Foundation,2735,Oral history interview with Sonia Friedman
1381,USC Shoah Foundation,2804,Oral history interview with Charlotte Chaney
1382,USC Shoah Foundation,2906,Oral history interview with Ruth Kurland
1383,USC Shoah Foundation,2916,Oral history interview with Livia Bitton-Jackson
1384,USC Shoah Foundation,2996,Oral history interview with Joseph Roos
1385,USC Shoah Foundation,3022,Oral history interview with Norbert Friedman
1386,USC Shoah Foundation,3103,Oral history interview with Helen Zelinger
1387,USC Shoah Foundation,3206,Oral history interview with Max Rosenbloom
1388,USC Shoah Foundation,3277,Oral history interview with Mark Rosenthal
1389,USC Shoah Foundation,3283,Oral history interview with Alexander Kronhart
1390,USC Shoah Foundation,3341,Oral history interview with John Horak
1391,USC Shoah Foundation,3360,Oral history interview with Dorothea Bloch
1392,USC Shoah Foundation,3361,Oral history interview with Sam Carmel
1393,USC Shoah Foundation,3376,Oral history interview with Aldean Mason
1394,USC Shoah Foundation,3524,Oral history interview with Walter Mason
1395,USC Shoah Foundation,3653,Oral history interview with Nathan Fefer
1396,USC Shoah Foundation,3659,Oral history interview with Dorrit St. John
1397,USC Shoah Foundation,3685,Oral history interview with Max Sitzer
1398,USC Shoah Foundation,3690,Oral history interview with Harry B. Spitz
1399,USC Shoah Foundation,3757,Oral history interview with Magda Marx
1400,USC Shoah Foundation,3804,Oral history interview with Peter Malkin
1401,USC Shoah Foundation,3848,Oral history interview with Gerald Grossman
1402,USC Shoah Foundation,3855,Oral history interview with Charles Hirsch
1403,USC Shoah Foundation,3858,Oral history interview with Miriam Schneid-Ofseyer
1404,USC Shoah Foundation,3874,Oral history interview with Arthur Kern
1405,USC Shoah Foundation,3928,Oral history interview with Leslie Banos
1406,USC Shoah Foundation,3933,Oral history interview with Mary Stolar
1407,USC Shoah Foundation,3988,Oral history interview with Steve Lewkowicz
1408,USC Shoah Foundation,4032,Oral history interview with Jack Skovronski
1409,USC Shoah Foundation,4078,Oral history interview with Lily Feldman
1410,USC Shoah Foundation,4146,Oral history interview with Samuel Klasner
1411,USC Shoah Foundation,4160,Oral history interview with Ben Roter
1412,USC Shoah Foundation,4184,Oral history interview with Frances Jones
1413,USC Shoah Foundation,4189,Oral history interview with Herman Haller
1414,USC Shoah Foundation,4247,Oral history interview with Emery Angles
1415,USC Shoah Foundation,4513,Oral history interview with Paul Parks
1416,USC Shoah Foundation,4662,Oral history interview with Wilhelmina De Groot
1417,USC Shoah Foundation,4670,Oral history interview with Edith Abrahams
1418,USC Shoah Foundation,4693,Oral history interview with Emanuel Darin
1419,USC Shoah Foundation,4695,Oral history interview with Ignac Feldman
1420,USC Shoah Foundation,4760,Oral history interview with Marcel Baum
1421,USC Shoah Foundation,4830,Oral history interview with Norbert Kerenyi
1422,USC Shoah Foundation,4919,Oral history interview with Mikail Becker
1423,USC Shoah Foundation,5103,Oral history interview with Cornelia Aaron-Swaab
1424,USC Shoah Foundation,5188,Oral history interview with Hilde Jaffe
1425,USC Shoah Foundation,5259,Oral history interview with Bianca Israeli
1426,USC Shoah Foundation,5261,Oral history interview with Stefan Kosinski
1427,USC Shoah Foundation,5313,Oral history interview with Ernest Braunstein
1428,USC Shoah Foundation,5375,Oral history interview with Matthew Guttman
1429,USC Shoah Foundation,5430,Oral history interview with Henry Borenstein
1430,USC Shoah Foundation,5470,Oral history interview with Adrian van As
1431,USC Shoah Foundation,5471,Oral history interview with Bertha van As
1432,USC Shoah Foundation,5613,Oral history interview with Hyman Skulsky
1433,USC Shoah Foundation,5626,Oral history interview with Sandor Klein
1434,USC Shoah Foundation,5654,Oral history interview with Leon Wise
1435,USC Shoah Foundation,5758,Oral history interview with Fred Knoller
1436,USC Shoah Foundation,5761,Oral history interview with Dov Feit
1437,USC Shoah Foundation,5795,Oral history interview with Leslie Hardman
1438,USC Shoah Foundation,5810,Oral history interview with Henri Wittelsohn
1439,USC Shoah Foundation,5891,Oral history interview with Julia Lentini
1440,USC Shoah Foundation,6009,Oral history interview with Leon Sontag
1441,USC Shoah Foundation,6016,Oral history interview with Betty Daniel
1442,USC Shoah Foundation,6052,Oral history interview with Joshua Degani
1443,USC Shoah Foundation,6159,Oral history interview with Magda Hedges
1444,USC Shoah Foundation,6503,Oral history interview with Charlotte Seeman
1445,USC Shoah Foundation,6719,Oral history interview with Dennis Urstein
1446,USC Shoah Foundation,6762,Oral history interview with William Levy
1447,USC Shoah Foundation,6763,Oral history interview with Marion Horn
1448,USC Shoah Foundation,6900,Oral history interview with Cissie Nathan
1449,USC Shoah Foundation,6924,Oral history interview with Abram Geller
1450,USC Shoah Foundation,6944,Oral history interview with Santa Pelham
1451,USC Shoah Foundation,6966,Oral history interview with Leon Greenman
1452,USC Shoah Foundation,7016,Oral history interview with Bluma Weinstock
1453,USC Shoah Foundation,7177,Oral history interview with Betty Cohen
1454,USC Shoah Foundation,7282,Oral history interview with Nison Katz
1455,USC Shoah Foundation,7302,Oral history interview with Ethel Katz
1456,USC Shoah Foundation,7337,Oral history interview with Hanns Saenger
1457,USC Shoah Foundation,7506,Oral history interview with Maurice Rabbie Raynor
1458,USC Shoah Foundation,7598,Oral history interview with Odette Ross
1459,USC Shoah Foundation,7600,Oral history interview with Rita Childs
1460,USC Shoah Foundation,7624,Oral history interview with Herbert Karliner
1461,USC Shoah Foundation,7683,Oral history interview with Chaim Engel
1462,USC Shoah Foundation,7684,Oral history interview with Saartje Engel Wynberg
1463,USC Shoah Foundation,7873,Oral history interview with Allen Caine
1464,USC Shoah Foundation,7904,Oral history interview with Henry Wellner
1465,USC Shoah Foundation,8191,Oral history interview with Jacques Rosenthal
1466,USC Shoah Foundation,8212,Oral history interview with Lucie Porges
1467,USC Shoah Foundation,8233,Oral history interview with Rosette Fischer
1468,USC Shoah Foundation,8252,Oral history interview with Michael Librach
1469,USC Shoah Foundation,8359,Oral history interview with Phyllis Young
1470,USC Shoah Foundation,8361,Oral history interview with Manya Winshell
1471,USC Shoah Foundation,8370,Oral history interview with Kaz Wolff-Zdzienicki
1472,USC Shoah Foundation,8423,Oral history interview with Aranka Siegal
1473,USC Shoah Foundation,8610,Oral history interview with Isaac Levy
1474,USC Shoah Foundation,8725,Oral history interview with Irene Gut-Opdyke
1475,USC Shoah Foundation,8786,Oral history interview with Ervin Greenfeld
1476,USC Shoah Foundation,8805,Oral history interview with Esther Bankier
1477,USC Shoah Foundation,8895,Oral history interview with Ellen Picker
1478,USC Shoah Foundation,8962,Oral history interview with Ruth Oppenheimer
1479,USC Shoah Foundation,9091,Oral history interview with Moshe Rojek
1480,USC Shoah Foundation,9102,Oral history interview with Leo Pop
1481,USC Shoah Foundation,9156,Oral history interview with Gisela Konopka
1482,USC Shoah Foundation,9168,Oral history interview with Vivien Spitz
1483,USC Shoah Foundation,9193,Oral history interview with Leonie Hilton
1484,USC Shoah Foundation,9311,Oral history interview with Sonia Tessler
1485,USC Shoah Foundation,9342,Oral history interview with Eva Wellner
1486,USC Shoah Foundation,9446,Oral history interview with Mark Laski
1487,USC Shoah Foundation,9471,Oral history interview with Zora Goldberger
1488,USC Shoah Foundation,9478,Oral history interview with Mendel Tessler
1489,USC Shoah Foundation,9486,Oral history interview with Edna Eizenstein
1490,USC Shoah Foundation,9489,Oral history interview with Borys Eizenstein
1491,USC Shoah Foundation,9601,Oral history interview with Martin Koby
1492,USC Shoah Foundation,9665,Oral history interview with Paul Kornmehl
1493,USC Shoah Foundation,9701,Oral history interview with Hedy Epstein
1494,USC Shoah Foundation,9729,Oral history interview with Sarah Brodaty
1495,USC Shoah Foundation,9730,Oral history interview with Kurt Klein
1496,USC Shoah Foundation,9777,Oral history interview with Eva Hoffman
1497,USC Shoah Foundation,9943,Oral history interview with Alberta Szalita
1498,USC Shoah Foundation,10181,Oral history interview with Fred Spiegel
1499,USC Shoah Foundation,10272,Oral history interview with Emil Jacoby
1500,USC Shoah Foundation,10283,Oral history interview with Gerda Wilchfort Marcus
1501,USC Shoah Foundation,10335,Oral history interview with Moses Essig
1502,USC Shoah Foundation,10406,Oral history interview with Leon Ginsburg
1503,USC Shoah Foundation,10446,Oral history interview with Hans Hammelbacher
1504,USC Shoah Foundation,10478,Oral history interview with Arie Van Mansum
1505,USC Shoah Foundation,10496,Oral history interview with Kurt Greenhut
1506,USC Shoah Foundation,10572,Oral history interview with Frank Shurman
1507,USC Shoah Foundation,10768,Oral history interview with Rita Finver
1508,USC Shoah Foundation,10818,Oral history interview with Elsbeth Lewin
1509,USC Shoah Foundation,10825,Oral history interview with Sara Fershko
1510,USC Shoah Foundation,10835,Oral history interview with Rosalie Steinweis
1511,USC Shoah Foundation,10859,Oral history interview with Isadore Horne
1512,USC Shoah Foundation,10905,Oral history interview with Joseph Berger
1513,USC Shoah Foundation,10970,Oral history interview with Raymonde Fiol
1514,USC Shoah Foundation,11067,Oral history interview with Suse Rosenstock
1515,USC Shoah Foundation,11144,Oral history interview with Eva Kimel
1516,USC Shoah Foundation,11167,Oral history interview with Freda Glezer
1517,USC Shoah Foundation,11205,Oral history interview with Fira Silberbach
1518,USC Shoah Foundation,11274,Oral history interview with Rena Gelissen
1519,USC Shoah Foundation,11290,Oral history interview with Joe Dispeker
1520,USC Shoah Foundation,11589,Oral history interview with Arie Gedis
1521,USC Shoah Foundation,11611,Oral history interview with Walter Rockler
1522,USC Shoah Foundation,11671,Oral history interview with Penina Bowman
1523,USC Shoah Foundation,11672,Oral history interview with Michael Steinstock
1524,USC Shoah Foundation,11723,Oral history interview with Agnes Vertes
1525,USC Shoah Foundation,11744,Oral history interview with Paulette Fink
1526,USC Shoah Foundation,11771,Oral history interview with Zvi Michaeli
1527,USC Shoah Foundation,11801,Oral history interview with Hilde Scheraga
1528,USC Shoah Foundation,11844,Oral history interview with Eric Flagg
1529,USC Shoah Foundation,11882,Oral history interview with Jane Lester
1530,USC Shoah Foundation,12051,Oral history interview with Gerda Kahan
1531,USC Shoah Foundation,12053,Oral history interview with Bertha Leverton
1532,USC Shoah Foundation,12255,Oral history interview with Isaac Richards
1533,USC Shoah Foundation,12289,Oral history interview with Per Anger
1534,USC Shoah Foundation,12337,Oral history interview with Laura Oberlender
1535,USC Shoah Foundation,12438,Oral history interview with Miriam Buks
1536,USC Shoah Foundation,12455,Oral history interview with Mark Zilist
1537,USC Shoah Foundation,12462,Oral history interview with Drexel Sprecher
1538,USC Shoah Foundation,12494,Oral history interview with Arthur Stern
1539,USC Shoah Foundation,12564,Oral history interview with Nathan Aptekar
1540,USC Shoah Foundation,12612,Oral history interview with Sandra Segal
1541,USC Shoah Foundation,12666,Oral history interview with Demetrius Dvoichenko-Markov
1542,USC Shoah Foundation,12768,Oral history interview with Bent Lerno
1543,USC Shoah Foundation,12810,Oral history interview with Elizabeth Parker
1544,USC Shoah Foundation,12882,Oral history interview with Henry Meyer
1545,USC Shoah Foundation,12904,Oral history interview with Renate Vambery
1546,USC Shoah Foundation,13079,Oral history interview with William Denson
1547,USC Shoah Foundation,13096,Oral history interview with Rachel Hanan
1548,USC Shoah Foundation,13141,Oral history interview with Richard Pick
1549,USC Shoah Foundation,13251,Oral history interview with Dave Lux
1550,USC Shoah Foundation,13258,Oral history interview with Max Guttmann
1551,USC Shoah Foundation,13313,Oral history interview with Paul Goldstein
1552,USC Shoah Foundation,13315,Oral history interview with Joseph Brod
1553,USC Shoah Foundation,13382,Oral history interview with John Lowy
1554,USC Shoah Foundation,13395,Oral history interview with Gerda Frieberg
1555,USC Shoah Foundation,13457,Oral history interview with Zev Kohn
1556,USC Shoah Foundation,13469,Oral history interview with Paul Oppenheimer
1557,USC Shoah Foundation,13471,Oral history interview with Alfred Steer
1558,USC Shoah Foundation,13483,Oral history interview with Michael Sheridan
1559,USC Shoah Foundation,13556,"Oral history interview with Leon ""Leib"" Dimerman"
1560,USC Shoah Foundation,13584,Oral history interview with Jacob Szczupak
1561,USC Shoah Foundation,13600,Oral history interview with Shmuel Huber
1562,USC Shoah Foundation,13673,Oral history interview with Olga Drucker
1563,USC Shoah Foundation,13833,Oral history interview with Agnes Adachi
1564,USC Shoah Foundation,13874,Oral history interview with Martin Selling
1565,USC Shoah Foundation,13981,Oral history interview with Lawrence Rhee
1566,USC Shoah Foundation,14156,Oral history interview with Fred Wolf
1567,USC Shoah Foundation,14168,Oral history interview with John Baer
1568,USC Shoah Foundation,14212,Oral history interview with Leon Flumenbaum
1569,USC Shoah Foundation,14251,Oral history interview with Evy Woods
1570,USC Shoah Foundation,14292,Oral history interview with Robert Fisch
1571,USC Shoah Foundation,14387,Oral history interview with Freda Isaksen
1572,USC Shoah Foundation,14429,Oral history interview with Sonja Waitzner
1573,USC Shoah Foundation,14463,Oral history interview with Joseph Weinreich
1574,USC Shoah Foundation,14724,Oral history interview with Ellen Kerry Davis
1575,USC Shoah Foundation,14867,Oral history interview with Janet Rogowsky
1576,USC Shoah Foundation,15017,Oral history interview with Zangwill Gilbert
1577,USC Shoah Foundation,15082,Oral history interview with Boris Chartan
1578,USC Shoah Foundation,15174,Oral history interview with Sol Messinger
1579,USC Shoah Foundation,15193,Oral history interview with Irmgard Blum
1580,USC Shoah Foundation,15396,Oral history interview with Charles Fawcett
1581,USC Shoah Foundation,15540,Oral history interview with Mette Shayne
1582,USC Shoah Foundation,15686,Oral history interview with H. Henry Sinason
1583,USC Shoah Foundation,15721,Oral history interview with Herman Schaalman
1584,USC Shoah Foundation,15768,Oral history interview with Anneliese Schwab
1585,USC Shoah Foundation,15900,Oral history interview with Sol Glick
1586,USC Shoah Foundation,15991,Oral history interview with Renate Rossmere
1587,USC Shoah Foundation,16059,Oral history interview with Edith Klar
1588,USC Shoah Foundation,16140,Oral history interview with Sonja Berkelhammer
1589,USC Shoah Foundation,16245,Oral history interview with Andrew Furst
1590,USC Shoah Foundation,16313,Oral history interview with Gabriel Krause
1591,USC Shoah Foundation,16473,Oral history interview with Irene Voros
1592,USC Shoah Foundation,16790,Oral history interview with Philip Freund
1593,USC Shoah Foundation,16792,Oral history interview with Alex Reifer
1594,USC Shoah Foundation,16887,Oral history interview with Sala Hudes
1595,USC Shoah Foundation,16930,Oral history interview with Henry Kreisel
1596,USC Shoah Foundation,16958,Oral history interview with Saul Stermer
1597,USC Shoah Foundation,17135,Oral history interview with Freddy Diament
1598,USC Shoah Foundation,17308,Oral history interview with Joseph Talpert
1599,USC Shoah Foundation,17330,Oral history interview with Selien Abram
1600,USC Shoah Foundation,17515,Oral history interview with Waclaw Kolodziejek
1601,USC Shoah Foundation,17626,Oral history interview with Dina Wolfe
1602,USC Shoah Foundation,17720,Oral history interview with Edward Polidi
1603,USC Shoah Foundation,17821,Oral history interview with Rachel Kessler
1604,USC Shoah Foundation,17845,Oral history interview with Rachel Moses
1605,USC Shoah Foundation,18068,Oral history interview with Joseph Abrahams
1606,USC Shoah Foundation,18102,Oral history interview with Leo Melamed
1607,USC Shoah Foundation,18258,Oral history interview with Otto Snyder
1608,USC Shoah Foundation,18281,Oral history interview with Walter Absil
1609,USC Shoah Foundation,18450,Oral history interview with Irene Boris
1610,USC Shoah Foundation,18470,Oral history interview with Alfred Gottschalk
1611,USC Shoah Foundation,18486,Oral history interview with Johtje Vos
1612,USC Shoah Foundation,18572,Oral history interview with Claire Boren
1613,USC Shoah Foundation,18654,Oral history interview with Nora Danzig
1614,USC Shoah Foundation,18670,Oral history interview with Kurt Saunders
1615,USC Shoah Foundation,18770,Oral history interview with Leon Prochnik
1616,USC Shoah Foundation,18778,Oral history interview with Liesl Loeb
1617,USC Shoah Foundation,18802,Oral history interview with Johanna Kimmel Goldberg
1618,USC Shoah Foundation,18865,Oral history interview with Ruth Elcott
1619,USC Shoah Foundation,19198,Oral history interview with Alfred Wolf
1620,USC Shoah Foundation,19210,Oral history interview with Isaac Bitton
1621,USC Shoah Foundation,19211,Oral history interview with Edward Appelbaum
1622,USC Shoah Foundation,19231,Oral history interview with Sala Mydlak
1623,USC Shoah Foundation,19441,Oral history interview with Magda Blau
1624,USC Shoah Foundation,19596,Oral history interview with George Ginsburg
1625,USC Shoah Foundation,19690,Oral history interview with Gunther Katz
1626,USC Shoah Foundation,19807,Oral history interview with Aaron Cohen
1627,USC Shoah Foundation,19895,Oral history interview with Albert Lichtmann
1628,USC Shoah Foundation,19921,Oral history interview with Bernhard Storch
1629,USC Shoah Foundation,19923,Oral history interview with Fred Findling
1630,USC Shoah Foundation,19969,Oral history interview with Felix Sparks
1631,USC Shoah Foundation,19982,Oral history interview with Sally Muschel
1632,USC Shoah Foundation,20083,Oral history interview with Paul Kuttner
1633,USC Shoah Foundation,20088,Oral history interview with Eva Schloss
1634,USC Shoah Foundation,20089,Oral history interview with Lily Lipman
1635,USC Shoah Foundation,20405,Oral history interview with Morris Venezia
1636,USC Shoah Foundation,20581,Oral history interview with George Eisenberg
1637,USC Shoah Foundation,20616,Oral history interview with Warren Kahn
1638,USC Shoah Foundation,20711,Oral history interview with Judith Velencei
1639,USC Shoah Foundation,20800,Oral history interview with Elizabeth Etinger
1640,USC Shoah Foundation,21008,Oral history interview with Rose Winterfeldt
1641,USC Shoah Foundation,21013,Oral history interview with Hilda Pierce
1642,USC Shoah Foundation,21089,Oral history interview with Joseph Stevens
1643,USC Shoah Foundation,21139,Oral history interview with Erna Florsheim
